Community Health,2176141930
Community Health|Public Health,2176141930
Community Health|Public Health|Central Administration,59141652
Community Health|Public Health|Central Administration|Charges for Services,734250
Community Health|Public Health|Central Administration|Charges for Services|Outpatient Revenues,734000
Community Health|Public Health|Central Administration|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,734000
Community Health|Public Health|Central Administration|Charges for Services|Public Health Charges,250
Community Health|Public Health|Central Administration|Charges for Services|Public Health Charges|Misc Public Health Revenue,250
Community Health|Public Health|Central Administration|Expenditure Recovery,1175220
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds,1175220
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Adult Probation (AAO),17926
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),6157
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr District Attorney (AAO),5775
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Fire Dept (AAO),246717
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Resources (AAO),90019
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),462750
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Police Commission (AAO),218913
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Library (AAO),107222
Community Health|Public Health|Central Administration|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr War Memorial (AAO),19741
Community Health|Public Health|Central Administration|Intergovernmental Revenues-Federal,2230340
Community Health|Public Health|Central Administration|Intergovernmental Revenues-Federal|Federal-Other,2230340
Community Health|Public Health|Central Administration|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,213713
Community Health|Public Health|Central Administration|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2016627
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State,30792393
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State - Other,112393
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,112393
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,3780000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,3780000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,26900000
Community Health|Public Health|Central Administration|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,26900000
Community Health|Public Health|Central Administration|Operating Transfers In,25000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti),25000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5H-General Hospital Fund,23000000
Community Health|Public Health|Central Administration|Operating Transfers In|Other Operating Transfers In (Oti)|OTI Fr 5L-Laguna Honda Hospital Funds,2000000
Community Health|Public Health|Central Administration|Other Revenues,358629
Community Health|Public Health|Central Administration|Other Revenues|Private Grants,358629
Community Health|Public Health|Central Administration|Other Revenues|Private Grants|Private Grants,358629
Community Health|Public Health|Central Administration|Rents & Concessions,26040
Community Health|Public Health|Central Administration|Rents & Concessions|Parking Garage/Lot Rentals,26040
Community Health|Public Health|Central Administration|Rents & Concessions|Parking Garage/Lot Rentals|Employee Parking,26040
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources,-1175220
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1175220
Community Health|Public Health|Central Administration|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1175220
Community Health|Public Health|Children's Baseline,131696
Community Health|Public Health|Children's Baseline|Expenditure Recovery,14319871
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds,14178555
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),6850346
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),395000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),6828209
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Juvenile Court (AAO),105000
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,141316
Community Health|Public Health|Children's Baseline|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr County Ed(Non-AAO),141316
Community Health|Public Health|Children's Baseline|Other Revenues,131696
Community Health|Public Health|Children's Baseline|Other Revenues|CHN-Other Operating Revenue,131696
Community Health|Public Health|Children's Baseline|Other Revenues|CHN-Other Operating Revenue|Other Operating Revenue(From Within DPH),131696
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources,-14319871
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-14319871
Community Health|Public Health|Children's Baseline|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-14319871
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth,22643432
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services,112087
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues,95587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Child Health & Disability Prevention,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal CCS Therapy Unit,50000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,35587
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Charges for Services|Public Health Charges|Crippled Children Care,6500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery,3974322
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds,3974322
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Children and Families (AAO),100500
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Human Services (AAO),3873822
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal,17300823
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other,17300823
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,17300823
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State,5230522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other,4400522
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children Services,1661921
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|California Children's Services Admin,2728601
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State - Other|Sudden Infant Death Syndrome,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax,820000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Sales Tax|Health/Welfare Sales Tax Allocation,820000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Intergovernmental Revenues-State|State-Health & Welfare Veh License Fees|Motor Veh Lic Fee-Realignment Fund,10000
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources,-3974322
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3974322
Community Health|Public Health|Comm Hlth - Prev - Maternal & Child Hlth|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3974322
Community Health|Public Health|Comm Hlth - Prevention - Aids,14177108
Community Health|Public Health|Comm Hlth - Prevention - Aids|Fines, Forfeitures & Penalties,50
Community Health|Public Health|Comm Hlth - Prevention - Aids|Fines, Forfeitures & Penalties|Court Fines-Non Traffic,50
Community Health|Public Health|Comm Hlth - Prevention - Aids|Fines, Forfeitures & Penalties|Court Fines-Non Traffic|Court Fines,50
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal,12768276
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other,12768276
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,10709192
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,2059084
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State,1307782
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other,1307782
Community Health|Public Health|Comm Hlth - Prevention - Aids|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,1307782
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues,101000
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues|Private Grants,101000
Community Health|Public Health|Comm Hlth - Prevention - Aids|Other Revenues|Private Grants|Private Grants,101000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control,11078273
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services,3793684
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue,2077330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue|Medical Cannabis Id Card,133000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Net Patient Revenue|Patient Payments-O/P Gross Charges,1944330
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues,1133869
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal O/P Gross Charges,811019
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medi-Cal TCM/MAA,261000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medical Family Planning,60850
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Outpatient Revenues|Medicare O/P Gross Charges,1000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges,582485
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Birth Certificate Fee,121135
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Death Certificate Fee,234350
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Laboratory Fees,15000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Misc Public Health Revenue,64000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Other Health Fee,130000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Charges for Services|Public Health Charges|Removal Permit Fee,18000
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal,6384651
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other,6384651
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Direct Grant,5252610
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,1132041
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State,899938
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other,899938
Community Health|Public Health|Comm Hlth - Prevention - Disease Control|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,899938
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education,3086368
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery,3398997
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds,3341672
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Child,Youth & Fam (AAO),3341672
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds,57325
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Expenditure Recovery|Recovery for Svcs to Non-AAO Fds|Exp Rec Fr Parking & Traffic (Non-AAO),57325
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Fines, Forfeitures & Penalties|Other Forfeitures & Penalties|Penalties,1000000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal,1549494
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other,1549494
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-Federal|Federal-Other|Federal Grants Pass-Through State/Other,1549494
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State,336874
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other,336874
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Intergovernmental Revenues-State|State - Other|Other State Grants & Subventions,336874
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Licenses, Permits & Franchises|Business Health Licenses|Deemed Approved Off-Sale Alcohol Use Fee,200000
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources,-3398997
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-3398997
Community Health|Public Health|Comm Hlth - Prevention - Hlth Education|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3398997
Community Health|Public Health|Emergency Services Agency,1866657
Community Health|Public Health|Emergency Services Agency|Charges for Services,556657
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges,556657
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|Ambulance Certification Operation Fee,41072
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|Ambulance Permit Fee,238235
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|EMS Training Program Renewal Fee,370
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|EMSA Receiving Hospital Fee,121055
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|EMSA Stemi Fee,68325
Community Health|Public Health|Emergency Services Agency|Charges for Services|Emergency Service Related Charges|Emt Certificate/Accreditation Fee,87600
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties,1300000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines,1300000
Community Health|Public Health|Emergency Services Agency|Fines, Forfeitures & Penalties|Traffic Fines|Traffic Fines - Moving,1300000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest,10000
Community Health|Public Health|Emergency Services Agency|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,10000
Community Health|Public Health|Environmental Health Services,23391171
Community Health|Public Health|Environmental Health Services|Charges for Services,11652582
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges,11202582
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Cfc & Motor Vehicle A/C Permit,3617
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Complaint Investigations Fees,55527
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Plan Check Fees,1039887
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Re-Inspection Fee,103000
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Temporary Events,227378
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Env Hlth Training,127150
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Haz Mat Non-Routine Fees,310244
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Hazard Matl Storage Permit Fee,3175988
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Apts Annual Fee,2363714
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Healthy Housing-Hotels Annual Fee,592015
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Laundry,181202
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Medical Waste-Acute Care Hospital,333942
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Misc Public Health Revenue,1295640
Community Health|Public Health|Environmental Health Services|Charges for Services|Public Health Charges|Site Mitigation Fees,459166
